participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.age,player.gender,player.profession,player.difficult,player.performed_well,player.interesting,player.feel_time_pressure,player.need_work_fast,player.feel_hurried_rushed,player.total_task_time,player.relevant_marks,player.marked_as_relevant,player.queries_issued,player.documents_viewed,player.serps_viewed,player.document_view_time,player.serp_view_time,player.hover_depth,player.current_hover_depth,player.topicname,player.topicdes,player.topicnar,player.treatment,player.subsession_id,player.group_id,player.payoff,group.id_in_subsession,group.subsession_id,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
42,2r5lt9gw,,0,4,3,time_pressure,1,Questionnaire,145.94.196.34,2018-04-05 10:59:43.526000+00:00,1,,,0,42,24,male,student,1,6,3,2,2,2,203,",APW19980828.1026,XIE19970315.0123,APW19980827.1082,XIE19991022.0269,XIE20000705.0027,NYT19990922.0006,APW19990922.0002,APW20000608.0061,APW20000422.0050,XIE19990621.0086,XIE19981020.0161,APW20000711.0071",12,17,13,19,57898,119988,10.6775793650794,1.0,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
43,qie92rsn,,0,4,3,time_pressure,1,Questionnaire,145.94.162.155,2018-04-05 11:00:47.487487+00:00,1,,,0,43,21,male,student,5,7,5,5,6,7,900,",XIE20000821.0076,XIE20000202.0190,XIE19990304.0086,APW19980610.1463,XIE19981211.0039,XIE19990203.0111,XIE19980715.0276,XIE19990307.0133,APW20000518.0021,XIE19980428.0063,NYT20000222.0503,XIE19990818.0111,NYT20000221.0307,APW20000520.0025,NYT20000818.0166,NYT20000821.0338",16,20,26,22,287533,558054,9.39611190310544,1.0,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
44,rpbb5pc0,,0,4,3,time_pressure,1,Questionnaire,88.202.160.112,2018-04-05 11:01:37.477736+00:00,1,,,0,44,21,male,student,6,4,6,6,3,6,300,",XIE19970204.0117,XIE19970821.0131",2,7,7,7,123519,134912,3.0,0.887268521167614,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
45,5v40595o,,0,4,3,time_pressure,1,Questionnaire,145.52.152.126,2018-04-05 11:01:55.102989+00:00,1,,,0,45,22,male,student,5,3,6,6,6,6,183,",NYT19990118.0219,APW20000402.0019",2,2,2,2,11490,69106,1.0,1.0,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
46,mqyobk53,,0,3,3,time_pressure,1,Questionnaire,86.92.180.229,2018-04-05 11:17:16.018933+00:00,1,,,0,46,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
47,kqemqlos,,0,4,3,time_pressure,1,Questionnaire,86.92.180.229,2018-04-05 11:19:02.130535+00:00,1,,,0,47,23,female,student,3,4,6,6,5,5,222,",APW19980916.0687,XIE19981018.0019,XIE19990203.0111",3,8,4,9,55801,138808,3.0,0.498423430296752,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
48,oty7ug41,,0,3,3,time_pressure,1,Questionnaire,145.94.225.161,2018-04-05 11:38:09.830973+00:00,1,,,0,48,,,,,,,,,,,,,,,,,,,,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
49,zr3m20dm,,0,0,3,,,,,,1,,,0,49,,,,,,,,,,,,,,,,,,,,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
50,g6msw7xw,,0,0,3,,,,,,1,,,0,50,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
51,zafoss6g,,0,1,3,time_pressure,1,Introduction,80.114.173.211,2018-04-05 21:15:41.012999+00:00,1,,,0,51,,,,,,,,,,,,,,,,,,,,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
52,lge85m0m,,0,1,3,time_pressure,1,Introduction,185.20.6.86,2018-04-05 21:15:41.372073+00:00,1,,,0,52,,,,,,,,,,,,,,,,,,,,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
53,33i4oe1b,,0,1,3,time_pressure,1,Introduction,80.114.173.211,2018-04-05 21:15:47.126274+00:00,1,,,0,53,,,,,,,,,,,,,,,,,,,,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
54,qz3aur45,,0,1,3,time_pressure,1,Introduction,80.112.178.74,2018-04-05 21:18:53.487692+00:00,1,,,0,54,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
55,w16nt2wu,,0,1,3,time_pressure,1,Introduction,213.10.198.166,2018-04-05 21:24:32.746721+00:00,1,,,0,55,,,,,,,,,,,,,,,,,,,,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
56,z59lpoa4,,0,3,3,time_pressure,1,Questionnaire,80.112.178.74,2018-04-05 21:30:05.965306+00:00,1,,,0,56,,,,,,,,,,,,,,,,,,,,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
57,rlp6xj7f,,0,1,3,time_pressure,1,Introduction,84.241.195.87,2018-04-05 21:43:52.547851+00:00,1,,,0,57,,,,,,,,,,,,,,,,,,,,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
58,g0yyfrq4,,0,1,3,time_pressure,1,Introduction,88.202.161.2,2018-04-05 22:57:47.742286+00:00,1,,,0,58,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
59,zyc9ze44,,0,4,3,time_pressure,1,Questionnaire,88.202.161.2,2018-04-05 22:57:54.381621+00:00,1,,,0,59,25,male,student,2,5,5,7,6,6,143,",XIE20000821.0076,XIE20000424.0211,XIE20000202.0190,NYT20000818.0166,NYT20000821.0338",5,1,5,3,33108,57213,0.0,1.0,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
60,dolusafb,,0,1,3,time_pressure,1,Introduction,83.84.33.22,2018-04-05 22:58:50.308985+00:00,1,,,0,60,,,,,,,,,,,,,,,,,,,,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
61,yfq4wdjx,,0,1,3,time_pressure,1,Introduction,88.202.161.2,2018-04-05 23:01:44.635495+00:00,1,,,0,61,,,,,,,,,,,,,,,,,,,,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
62,o4c9wpqi,,0,1,3,time_pressure,1,Introduction,77.165.76.216,2018-04-06 04:44:25.501295+00:00,1,,,0,62,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
63,3dzn62mg,,0,3,3,time_pressure,1,Questionnaire,77.165.76.216,2018-04-06 06:36:27.784059+00:00,1,,,0,63,,,,,,,,,,900,,0,0,0,0,0,0,0.0,0.0,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
64,w5xx2z28,,0,3,3,time_pressure,1,Questionnaire,159.46.196.25,2018-04-06 06:50:36.165100+00:00,1,,,0,64,,,,,,,,,,,,,,,,,,,,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
65,d84ong3m,,0,3,3,time_pressure,1,Questionnaire,83.84.33.22,2018-04-06 07:20:00.035608+00:00,1,,,0,65,,,,,,,,,,,,,,,,,,,,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
